name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong,shared_location_count,store_type,review_rank
백만그릇파스타-관악점,"{'lat': '37.4865491', 'lng': '126.93613783'}","['피자/양식', '샐러드', '포장']","{'average_rating': 5.0, 'count': 9, 'image_count': 9, 'reply_count': 0}",5,9,9,0,37.4865491,126.9361378,서울특별시 관악구 은천로1길 3,서울,관악구,봉천동,1,독립 매장,975
설앞당베이커리,"{'lat': '37.479614', 'lng': '126.95080887'}","['카페/디저트', '야식']","{'average_rating': 4.9, 'count': 60, 'image_count': 47, 'reply_count': 39}",4.9,60,47,39,37.479614,126.9508089,서울특별시 관악구 관악로15길 23-16,서울,관악구,봉천동,1,독립 매장,678
용초밥사시미&육회,"{'lat': '37.4811265', 'lng': '126.91421284'}","['고기/구이', '일식/돈까스', '회/초밥']","{'average_rating': 4.8, 'count': 36, 'image_count': 25, 'reply_count': 0}",4.8,36,25,0,37.4811265,126.9142128,서울특별시 관악구 난곡로63길 6,서울,관악구,신림동,7,대규모 공유주방,767
오늘찜닭어때,"{'lat': '37.4908773', 'lng': '126.93019749'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 5.0, 'count': 49, 'image_count': 40, 'reply_count': 44}",5,49,40,44,37.4908773,126.9301975,서울특별시 관악구 당곡2길 22,서울,관악구,봉천동,3,소규모 샵인샵,715
또래오래-봉천2호점,"{'lat': '37.48616268892753', 'lng': '126.9585629972241'}","['야식', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.7, 'count': 5018, 'image_count': 3182, 'reply_count': 314}",4.7,5018,3182,314,37.48616269,126.958563,서울특별시 관악구 관악로30길 12,서울,관악구,봉천동,1,독립 매장,28
수제김밥에그맘-서울대입구역점,"{'lat': '37.4779222', 'lng': '126.95518521'}","['찜/탕', '한식', '분식', '포장']","{'average_rating': 4.7, 'count': 45, 'image_count': 36, 'reply_count': 8}",4.7,45,36,8,37.4779222,126.9551852,서울특별시 관악구 남부순환로230길 50,서울,관악구,봉천동,2,소규모 샵인샵,730
아재불닭발그리고오돌뼈-봉천점,"{'lat': '37.4838803', 'lng': '126.93991232'}","['고기/구이', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 5, 'image_count': 5, 'reply_count': 5}",5,5,5,5,37.4838803,126.9399123,서울특별시 관악구 봉천로 360-1,서울,관악구,봉천동,3,소규모 샵인샵,1025
볶고댄스-관악본점,"{'lat': '37.4889407', 'lng': '126.92675922'}","['한식', '분식', '포장', '야식', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 5, 'image_count': 5, 'reply_count': 0}",5,5,5,0,37.4889407,126.9267592,서울특별시 관악구 봉천로8길 12,서울,관악구,신림동,3,소규모 샵인샵,1025
프레디버거FREDDYBURGER,"{'lat': '37.4803498', 'lng': '126.95455053'}","['피자/양식', '버거', '치킨', '포장', '야식', '1인분주문']","{'average_rating': 4.8, 'count': 131, 'image_count': 118, 'reply_count': 86}",4.8,131,118,86,37.4803498,126.9545505,서울특별시 관악구 남부순환로 1842,서울,관악구,봉천동,1,독립 매장,535
담소소사골순대육개장-신림2호신원동점,"{'lat': '37.4798966', 'lng': '126.92788322'}","['찜/탕', '한식', '프랜차이즈', '1인분주문']","{'average_rating': 4.8, 'count': 61, 'image_count': 44, 'reply_count': 0}",4.8,61,44,0,37.4798966,126.9278832,서울특별시 관악구 신원로 5-1,서울,관악구,신림동,1,독립 매장,673
캔팩토리-본점,"{'lat': '37.4909499', 'lng': '126.92635224'}","['카페/디저트', '포장']","{'average_rating': 4.7, 'count': 22, 'image_count': 11, 'reply_count': 1}",4.7,22,11,1,37.4909499,126.9263522,서울특별시 관악구 보라매로 15-8,서울,관악구,봉천동,1,독립 매장,862
일도강정,"{'lat': '37.4817212', 'lng': '126.94245235'}","['한식', '고기/구이', '치킨', '포장']","{'average_rating': 4.7, 'count': 45, 'image_count': 55, 'reply_count': 44}",4.7,45,55,44,37.4817212,126.9424524,서울특별시 관악구 장군봉1길 43,서울,관악구,봉천동,1,독립 매장,730
가마로강정-서울대입구역점,"{'lat': '37.4827193', 'lng': '126.95322981'}","['치킨', '포장', '프랜차이즈']","{'average_rating': 4.7, 'count': 31, 'image_count': 29, 'reply_count': 24}",4.7,31,29,24,37.4827193,126.9532298,서울특별시 관악구 관악로 195,서울,관악구,봉천동,1,독립 매장,791
양가네집밥도시락-봉천점,"{'lat': '37.485138', 'lng': '126.95747545'}","['찜/탕', '한식', '프랜차이즈', '도시락/죽', '야식', '포장']","{'average_rating': 4.8, 'count': 8, 'image_count': 7, 'reply_count': 1}",4.8,8,7,1,37.485138,126.9574755,서울특별시 관악구 관악로28길 22,서울,관악구,봉천동,9,대규모 공유주방,979
사계절갈비-봉천점,"{'lat': '37.4866659', 'lng': '126.94451385'}","['고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 32, 'image_count': 49, 'reply_count': 29}",5,32,49,29,37.4866659,126.9445139,서울특별시 관악구 은천로 84,서울,관악구,봉천동,1,독립 매장,786
돼지게티-신림점,"{'lat': '37.4858242', 'lng': '126.91992211'}","['피자/양식', '야식', '프랜차이즈', '포장', '신규맛집']","{'average_rating': 0.0, 'count': 0, 'image_count': 0, 'reply_count': 0}",0,0,0,0,37.4858242,126.9199221,서울특별시 관악구 조원로 160,서울,관악구,신림동,1,독립 매장,1178
윤이불닭발-봉천점,"{'lat': '37.4882002', 'lng': '126.9592373'}","['한식', '고기/구이', '야식', '포장', '프랜차이즈', '분식']","{'average_rating': 4.9, 'count': 81, 'image_count': 60, 'reply_count': 40}",4.9,81,60,40,37.4882002,126.9592373,서울특별시 관악구 청림길 10-1,서울,관악구,봉천동,4,대규모 공유주방,622
유명한덮밥집-본점,"{'lat': '37.479664', 'lng': '126.94729518'}","['한식', '고기/구이', '도시락/죽', '포장', '1인분주문']","{'average_rating': 5.0, 'count': 3, 'image_count': 3, 'reply_count': 0}",5,3,3,0,37.479664,126.9472952,서울특별시 관악구 남부순환로214길 46,서울,관악구,봉천동,4,대규모 공유주방,1072
라사천마라탕-봉천점,"{'lat': '37.4794201', 'lng': '126.94649373'}","['찜/탕', '아시안', '포장', '프랜차이즈', '중국집']","{'average_rating': 5.0, 'count': 180, 'image_count': 154, 'reply_count': 0}",5,180,154,0,37.4794201,126.9464937,서울특별시 관악구 쑥고개로 89,서울,관악구,봉천동,1,독립 매장,475
BBQ-관악행복점,"{'lat': '37.4856827', 'lng': '126.93785549'}","['프랜차이즈', '치킨']","{'average_rating': 4.3, 'count': 1348, 'image_count': 486, 'reply_count': 485}",4.3,1348,486,485,37.4856827,126.9378555,서울특별시 관악구 봉천로25길 9,서울,관악구,봉천동,1,독립 매장,140
미스터육회연어왕,"{'lat': '37.4840241241324', 'lng': '126.953905090116'}","['한식', '일식/돈까스', '회/초밥']","{'average_rating': 4.9, 'count': 1746, 'image_count': 1439, 'reply_count': 57}",4.9,1746,1439,57,37.48402412,126.9539051,서울특별시 관악구 중앙길 12,서울,관악구,봉천동,1,독립 매장,116
과일당-신림점,"{'lat': '37.4742374', 'lng': '126.93371197'}","['카페/디저트', '포장', '야식']","{'average_rating': 4.9, 'count': 23, 'image_count': 17, 'reply_count': 0}",4.9,23,17,0,37.4742374,126.933712,서울특별시 관악구 신림로 169,서울,관악구,신림동,2,소규모 샵인샵,855
사골집-관악점,"{'lat': '37.4805773', 'lng': '126.94742874'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 5.0, 'count': 2, 'image_count': 1, 'reply_count': 0}",5,2,1,0,37.4805773,126.9474287,서울특별시 관악구 청룡3길 22,서울,관악구,봉천동,9,대규모 공유주방,1095
시올돈,"{'lat': '37.4862893', 'lng': '126.94041528'}","['피자/양식', '찜/탕', '일식/돈까스', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 21, 'image_count': 21, 'reply_count': 0}",4.8,21,21,0,37.4862893,126.9404153,서울특별시 관악구 은천로 45-1,서울,관악구,봉천동,4,대규모 공유주방,871
명품삼계탕-봉천본점,"{'lat': '37.4838803', 'lng': '126.93991232'}","['찜/탕', '한식', '도시락/죽']","{'average_rating': 4.6, 'count': 61, 'image_count': 44, 'reply_count': 0}",4.6,61,44,0,37.4838803,126.9399123,서울특별시 관악구 봉천로 360-1,서울,관악구,봉천동,3,소규모 샵인샵,673
노랑통닭-미성난곡점,"{'lat': '37.4759815', 'lng': '126.91752393'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.8, 'count': 175, 'image_count': 132, 'reply_count': 0}",4.8,175,132,0,37.4759815,126.9175239,서울특별시 관악구 난우길 37,서울,관악구,신림동,1,독립 매장,478
사실은고깃집을하려고했었다던냉면집,"{'lat': '37.4794155', 'lng': '126.94194469'}","['분식', '포장', '야식', '한식', '고기/구이', '프랜차이즈']","{'average_rating': 4.9, 'count': 78, 'image_count': 69, 'reply_count': 37}",4.9,78,69,37,37.4794155,126.9419447,서울특별시 관악구 쑥고개로 48,서울,관악구,봉천동,9,대규모 공유주방,630
빅스타피자-관악점,"{'lat': '37.4864689', 'lng': '126.93686058'}","['피자/양식', '프랜차이즈']","{'average_rating': 4.7, 'count': 860, 'image_count': 579, 'reply_count': 0}",4.7,860,579,0,37.4864689,126.9368606,서울특별시 관악구 은천로 13-1,서울,관악구,봉천동,5,대규모 공유주방,194
이디야커피-신림미성점,"{'lat': '37.476540261299', 'lng': '126.915984280881'}","['카페/디저트', '프랜차이즈']","{'average_rating': 4.9, 'count': 203, 'image_count': 146, 'reply_count': 6}",4.9,203,146,6,37.47654026,126.9159843,서울특별시 관악구 난곡로 250,서울,관악구,신림동,1,독립 매장,455
고기울림,"{'lat': '37.4806395', 'lng': '126.91156526'}","['한식', '고기/구이', '야식', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 284, 'image_count': 286, 'reply_count': 268}",4.9,284,286,268,37.4806395,126.9115653,서울특별시 관악구 난곡로63길 54,서울,관악구,신림동,2,소규모 샵인샵,375
영등포여로집-관악점,"{'lat': '37.4877201', 'lng': '126.95992422'}","['한식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 295, 'image_count': 310, 'reply_count': 7}",4.9,295,310,7,37.4877201,126.9599242,서울특별시 관악구 청림6길 3,서울,관악구,봉천동,7,대규모 공유주방,368
봉일통닭,"{'lat': '37.4860180281577', 'lng': '126.939843313115'}","['치킨', '1인분주문']","{'average_rating': 4.9, 'count': 38, 'image_count': 16, 'reply_count': 38}",4.9,38,16,38,37.48601803,126.9398433,서울특별시 관악구 은천로 40-1,서울,관악구,봉천동,3,소규모 샵인샵,761
사천마라샹궈-관악점,"{'lat': '37.4792349165327', 'lng': '126.950692450541'}","['중국집', '야식', '아시안', '다회용기', '포장']","{'average_rating': 4.9, 'count': 1492, 'image_count': 1270, 'reply_count': 928}",4.9,1492,1270,928,37.47923492,126.9506925,서울특별시 관악구 관악로13길 25,서울,관악구,봉천동,2,소규모 샵인샵,130
탱탱우동-관악점,"{'lat': '37.4767357', 'lng': '126.95418767'}","['분식', '일식/돈까스', '야식', '포장']","{'average_rating': 4.8, 'count': 243, 'image_count': 221, 'reply_count': 154}",4.8,243,221,154,37.4767357,126.9541877,서울특별시 관악구 남부순환로228길 69,서울,관악구,봉천동,3,소규모 샵인샵,418
김치찜미식회-관악점,"{'lat': '37.4797687', 'lng': '126.95751774'}","['찜/탕', '한식', '포장']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5,1,1,0,37.4797687,126.9575177,서울특별시 관악구 남부순환로 1869,서울,관악구,봉천동,10,대규모 공유주방,1131
일만족발-신림점,"{'lat': '37.4684298', 'lng': '126.93729389'}","['족발/보쌈', '포장', '야식', '프랜차이즈', '1인분주문']","{'average_rating': 4.8, 'count': 4, 'image_count': 3, 'reply_count': 2}",4.8,4,3,2,37.4684298,126.9372939,서울특별시 관악구 호암로22길 82,서울,관악구,신림동,1,독립 매장,1046
파리바게뜨-신림신화점,"{'lat': '37.4755283', 'lng': '126.93619423'}","['카페/디저트', '프랜차이즈', '샌드위치']","{'average_rating': 4.9, 'count': 677, 'image_count': 628, 'reply_count': 0}",4.9,677,628,0,37.4755283,126.9361942,서울특별시 관악구 신림로 199,서울,관악구,신림동,1,독립 매장,231
갓튀긴후라이드-관악점,"{'lat': '37.4818981', 'lng': '126.94190655'}","['치킨', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 144, 'image_count': 109, 'reply_count': 0}",4.9,144,109,0,37.4818981,126.9419066,서울특별시 관악구 남부순환로206길 7,서울,관악구,봉천동,2,소규모 샵인샵,514
프랭크버거-구로디지털단지역점,"{'lat': '37.4835399290138', 'lng': '126.902467337389'}","['버거', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 259, 'image_count': 170, 'reply_count': 217}",4.8,259,170,217,37.48353993,126.9024673,서울특별시 관악구 시흥대로 570,서울,관악구,신림동,1,독립 매장,401
한식끝판왕-봉천점,"{'lat': '37.485138', 'lng': '126.95747545'}","['찜/탕', '한식', '프랜차이즈', '도시락/죽', '야식', '포장']","{'average_rating': 4.7, 'count': 15, 'image_count': 16, 'reply_count': 0}",4.7,15,16,0,37.485138,126.9574755,서울특별시 관악구 관악로28길 22,서울,관악구,봉천동,9,대규모 공유주방,915
포케올데이샐러드&도시락-신림본점,"{'lat': '37.4815404', 'lng': '126.93018852'}","['피자/양식', '샐러드', '카페/디저트', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 196, 'image_count': 180, 'reply_count': 134}",4.9,196,180,134,37.4815404,126.9301885,서울특별시 관악구 신림로 306,서울,관악구,신림동,1,독립 매장,461
대게싸네킹크랩-본점,"{'lat': '37.4809306', 'lng': '126.94609105'}","['찜/탕', '회/초밥', '고기/구이', '포장', '야식']","{'average_rating': 4.9, 'count': 60, 'image_count': 55, 'reply_count': 1}",4.9,60,55,1,37.4809306,126.9460911,서울특별시 관악구 청룡길 20,서울,관악구,봉천동,2,소규모 샵인샵,678
달인족발,"{'lat': '37.4753181671905', 'lng': '126.91836138052'}","['족발/보쌈', '포장']","{'average_rating': 4.9, 'count': 1219, 'image_count': 1173, 'reply_count': 138}",4.9,1219,1173,138,37.47531817,126.9183614,서울특별시 관악구 난우길 26-1,서울,관악구,신림동,1,독립 매장,144
푸라닭-성현중앙점,"{'lat': '37.4864019', 'lng': '126.94796814'}","['프랜차이즈', '치킨', '포장', '야식']","{'average_rating': 4.9, 'count': 106, 'image_count': 101, 'reply_count': 73}",4.9,106,101,73,37.4864019,126.9479681,서울 관악구 봉천동 464-41,서울,관악구,봉천동,1,독립 매장,574
차밍케익,"{'lat': '37.4795946162772', 'lng': '126.950712433378'}","['카페/디저트', '샐러드']","{'average_rating': 4.8, 'count': 27, 'image_count': 34, 'reply_count': 14}",4.8,27,34,14,37.47959462,126.9507124,서울특별시 관악구 관악로15길 23-16,서울,관악구,봉천동,2,소규모 샵인샵,818
한입한쌈월남쌈&밀푀유나베-서울대입구역점,"{'lat': '37.4842284', 'lng': '126.94737645'}","['아시안', '한식', '포장']","{'average_rating': 4.7, 'count': 6, 'image_count': 6, 'reply_count': 3}",4.7,6,6,3,37.4842284,126.9473765,서울특별시 관악구 양녕로2가길 20,서울,관악구,봉천동,1,독립 매장,1009
요달의찜닭-서울신림점,"{'lat': '37.4782405', 'lng': '126.91473102'}","['찜/탕', '한식', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 4, 'image_count': 4, 'reply_count': 4}",5,4,4,4,37.4782405,126.914731,서울특별시 관악구 난곡로51길 8,서울,관악구,신림동,2,소규모 샵인샵,1046
마라도리마라탕-관악점,"{'lat': '37.4840396', 'lng': '126.95293768'}","['중국집', '아시안', '야식', '찜/탕', '포장']","{'average_rating': 4.9, 'count': 151, 'image_count': 155, 'reply_count': 4}",4.9,151,155,4,37.4840396,126.9529377,서울특별시 관악구 중앙길 27,서울,관악구,봉천동,1,독립 매장,500
우동야마이루식-관악점,"{'lat': '37.4767357', 'lng': '126.95418767'}","['일식/돈까스', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 231, 'image_count': 195, 'reply_count': 188}",4.9,231,195,188,37.4767357,126.9541877,서울특별시 관악구 남부순환로228길 69,서울,관악구,봉천동,3,소규모 샵인샵,434
인생곱떡,"{'lat': '37.4807732', 'lng': '126.94581927'}","['분식', '포장', '야식', '1인분주문']","{'average_rating': 4.7, 'count': 3, 'image_count': 2, 'reply_count': 0}",4.7,3,2,0,37.4807732,126.9458193,서울특별시 관악구 청룡4길 5,서울,관악구,봉천동,3,소규모 샵인샵,1072
