name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng,full_address,sido,gu,dong
그때 그 닭강정,"{'lat': '37.483562197687', 'lng': '126.921554020637'}","['야식', '치킨', '포장']","{'average_rating': 5.0, 'count': 1044, 'image_count': 839, 'reply_count': 688}",5.0,1044.0,839.0,688.0,37.483562197687,126.921554020637,서울특별시 관악구 남부순환로161길 6,서울,관악구,신림동
김치찜을부탁해-신림본점,"{'lat': '37.4855486', 'lng': '126.93730386'}","['찜/탕', '한식', '야식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 2583, 'image_count': 2038, 'reply_count': 676}",4.9,2583.0,2038.0,676.0,37.4855486,126.93730386,서울특별시 관악구 봉천로 331,서울,관악구,봉천동
백억커피-서원역점,"{'lat': '37.4773987', 'lng': '126.9376734'}","['카페/디저트', '포장', '프랜차이즈', '야식']","{'average_rating': 4.8, 'count': 320, 'image_count': 216, 'reply_count': 0}",4.8,320.0,216.0,0.0,37.4773987,126.9376734,서울특별시 관악구 쑥고개로 3,서울,관악구,신림동
뉴요커피자-신림점,"{'lat': '37.4840248', 'lng': '126.92243307'}","['피자/양식', '치킨', '포장', '야식', '신규맛집']","{'average_rating': 5.0, 'count': 11, 'image_count': 13, 'reply_count': 8}",5.0,11.0,13.0,8.0,37.4840248,126.92243307,서울특별시 관악구 관천로11길 46,서울,관악구,신림동
삼겹당-관악직영점,"{'lat': '37.4789584', 'lng': '126.93241932'}","['한식', '고기/구이', '야식', '포장']","{'average_rating': 4.9, 'count': 216, 'image_count': 186, 'reply_count': 182}",4.9,216.0,186.0,182.0,37.4789584,126.93241932,서울특별시 관악구 신림로48길 6,서울,관악구,신림동
롯데리아-신림역점,"{'lat': '37.4838706463823', 'lng': '126.929300767457'}","['프랜차이즈', '치킨', '버거', '야식', '포장']","{'average_rating': 4.5, 'count': 6678, 'image_count': 3290, 'reply_count': 2170}",4.5,6678.0,3290.0,2170.0,37.4838706463823,126.929300767457,서울특별시 관악구 남부순환로 1610,서울,관악구,신림동
명품김치보쌈&한식요리전문점개화식당,"{'lat': '37.4792774', 'lng': '126.92664336'}","['찜/탕', '족발/보쌈', '포장', '고기/구이']","{'average_rating': 5.0, 'count': 1472, 'image_count': 1390, 'reply_count': 274}",5.0,1472.0,1390.0,274.0,37.4792774,126.92664336,서울특별시 관악구 문성로 205,서울,관악구,신림동
국밥회관-봉천점,"{'lat': '37.490775892303546', 'lng': '126.9300021802972'}","['찜/탕', '한식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 247, 'image_count': 216, 'reply_count': 224}",4.9,247.0,216.0,224.0,37.490775892303546,126.9300021802972,서울특별시 관악구 당곡2길 20,서울,관악구,봉천동
돈돼후야시장돼지갈비후라이드-관악본점,"{'lat': '37.4867629', 'lng': '126.94082561'}","['분식', '야식', '치킨', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 25, 'image_count': 23, 'reply_count': 23}",4.9,25.0,23.0,23.0,37.4867629,126.94082561,서울특별시 관악구 은천로9길 14,서울,관악구,봉천동
동대문엽기떡볶이-신림점,"{'lat': '37.4870043085342', 'lng': '126.927290644215'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 173, 'image_count': 138, 'reply_count': 0}",4.8,173.0,138.0,0.0,37.4870043085342,126.927290644215,서울특별시 관악구 신림동5길 5,서울,관악구,신림동
MZ파스타-신림점,"{'lat': '37.4839342', 'lng': '126.93936786'}","['피자/양식', '분식', '고기/구이', '포장', '야식', '1인분주문', '신규맛집']","{'average_rating': 5.0, 'count': 10, 'image_count': 9, 'reply_count': 10}",5.0,10.0,9.0,10.0,37.4839342,126.93936786,서울특별시 관악구 봉천로 356,서울,관악구,봉천동
연정찜닭-신림봉천점,"{'lat': '37.4893328', 'lng': '126.92398241'}","['찜/탕', '한식', '포장', '고기/구이']","{'average_rating': 4.9, 'count': 165, 'image_count': 122, 'reply_count': 100}",4.9,165.0,122.0,100.0,37.4893328,126.92398241,서울특별시 관악구 봉천로4길 9,서울,관악구,신림동
송주불냉면-신림점,"{'lat': '37.488025070881', 'lng': '126.925565449409'}","['한식', '프랜차이즈']","{'average_rating': 4.8, 'count': 228, 'image_count': 176, 'reply_count': 0}",4.8,228.0,176.0,0.0,37.488025070881,126.925565449409,서울특별시 관악구 관천로18길 45,서울,관악구,신림동
왕세수대야빙수-신림점,"{'lat': '37.480665', 'lng': '126.92698267'}","['카페/디저트', '야식', '샌드위치', '포장']","{'average_rating': 4.9, 'count': 125, 'image_count': 122, 'reply_count': 25}",4.9,125.0,122.0,25.0,37.480665,126.92698267,서울특별시 관악구 신원로3가길 23,서울,관악구,신림동
짬뽕지존-봉천점,"{'lat': '37.481625397736686', 'lng': '126.94665226552254'}","['중국집', '프랜차이즈', '포장', '야식']","{'average_rating': 4.9, 'count': 1779, 'image_count': 1475, 'reply_count': 291}",4.9,1779.0,1475.0,291.0,37.481625397736686,126.94665226552254,서울특별시 관악구 남부순환로 1770,서울,관악구,봉천동
멕시카나-신림점,"{'lat': '37.4823266', 'lng': '126.9448119'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.8, 'count': 4195, 'image_count': 3334, 'reply_count': 633}",4.8,4195.0,3334.0,633.0,37.4823266,126.9448119,서울특별시 관악구 남부순환로 1751,서울,관악구,봉천동
큭큭피자-본점,"{'lat': '37.4830067', 'lng': '126.93840812'}","['피자/양식', '야식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 911, 'image_count': 883, 'reply_count': 899}",4.9,911.0,883.0,899.0,37.4830067,126.93840812,서울특별시 관악구 장군봉2길 35,서울,관악구,봉천동
육개장 전문 육도장-신대방점,"{'lat': '37.4987653', 'lng': '126.9288979'}","['찜/탕', '한식', '분식', '포장', '야식']","{'average_rating': 4.9, 'count': 115, 'image_count': 78, 'reply_count': 56}",4.9,115.0,78.0,56.0,37.4987653,126.9288979,서울특별시 동작구 국사봉1길 4,서울,동작구,상도동
120겹파이-신림점,"{'lat': '37.4876853', 'lng': '126.93993903'}","['카페/디저트', '야식', '샌드위치']","{'average_rating': 5.0, 'count': 660, 'image_count': 569, 'reply_count': 33}",5.0,660.0,569.0,33.0,37.4876853,126.93993903,서울특별시 관악구 국회단지길 35,서울,관악구,봉천동
BHC-봉천청룡점,"{'lat': '37.479516', 'lng': '126.94253419'}","['치킨', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 379, 'image_count': 343, 'reply_count': 194}",4.9,379.0,343.0,194.0,37.479516,126.94253419,서울특별시 관악구 쑥고개로 54,서울,관악구,봉천동
포타임쌀국수-신대방점,"{'lat': '37.4987653', 'lng': '126.9288979'}","['아시안', '한식', '분식', '포장', '야식']","{'average_rating': 4.6, 'count': 45, 'image_count': 26, 'reply_count': 22}",4.6,45.0,26.0,22.0,37.4987653,126.9288979,서울특별시 동작구 국사봉1길 4,서울,동작구,상도동
차고집냉면-동작점,"{'lat': '37.4965982', 'lng': '126.9306219'}","['한식', '일식/돈까스', '분식', '포장']","{'average_rating': 4.9, 'count': 10964, 'image_count': 9802, 'reply_count': 8450}",4.9,10964.0,9802.0,8450.0,37.4965982,126.9306219,서울특별시 동작구 국사봉길 74,서울,동작구,상도동
돈맛탱삼겹살전문-신림점,"{'lat': '37.4811191', 'lng': '126.92752263'}","['한식', '고기/구이', '포장', '찜/탕', '야식']","{'average_rating': 4.9, 'count': 477, 'image_count': 402, 'reply_count': 327}",4.9,477.0,402.0,327.0,37.4811191,126.92752263,서울특별시 관악구 신원로3가길 9,서울,관악구,신림동
통통회-신림점,"{'lat': '37.4786365', 'lng': '126.93112815'}","['야식', '회/초밥', '포장', '한식', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 622, 'image_count': 492, 'reply_count': 521}",4.9,622.0,492.0,521.0,37.4786365,126.93112815,서울특별시 관악구 문성로 247-1,서울,관악구,신림동
곱하돌곱도리하는돌아이-관악본점,"{'lat': '37.489193', 'lng': '126.93024395'}","['찜/탕', '한식', '야식', '포장', '신규맛집']","{'average_rating': 5.0, 'count': 28, 'image_count': 24, 'reply_count': 26}",5.0,28.0,24.0,26.0,37.489193,126.93024395,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동
카츠와이찌-신림점,"{'lat': '37.4859944', 'lng': '126.92117477'}","['고기/구이', '일식/돈까스', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 14, 'image_count': 10, 'reply_count': 0}",5.0,14.0,10.0,0.0,37.4859944,126.92117477,서울특별시 관악구 조원로 170,서울,관악구,신림동
백정밥상-봉천점,"{'lat': '37.484532', 'lng': '126.93968267'}","['한식', '고기/구이', '야식', '도시락/죽', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 243, 'image_count': 213, 'reply_count': 104}",4.9,243.0,213.0,104.0,37.484532,126.93968267,서울특별시 관악구 봉천로 353-1,서울,관악구,봉천동
후투타코(HOOTUTACO)-봉천점,"{'lat': '37.4814092', 'lng': '126.94310598'}","['피자/양식', '포장', '1인분주문']","{'average_rating': 4.7, 'count': 62, 'image_count': 41, 'reply_count': 28}",4.7,62.0,41.0,28.0,37.4814092,126.94310598,서울특별시 관악구 장군봉1길 56,서울,관악구,봉천동
아리랑숯불두마리치킨,"{'lat': '37.4832005', 'lng': '126.91451782'}","['한식', '고기/구이', '치킨', '포장']","{'average_rating': 4.6, 'count': 46, 'image_count': 38, 'reply_count': 0}",4.6,46.0,38.0,0.0,37.4832005,126.91451782,서울특별시 관악구 난곡로 326,서울,관악구,신림동
원래는치킨집을할려고했었다-관악점,"{'lat': '37.4794155', 'lng': '126.94194469'}","['포장', '분식', '치킨', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 4723, 'image_count': 4469, 'reply_count': 3129}",4.9,4723.0,4469.0,3129.0,37.4794155,126.94194469,서울특별시 관악구 쑥고개로 48,서울,관악구,봉천동
마약낙곱새-관악점,"{'lat': '37.486974', 'lng': '126.94909548'}","['한식', '프랜차이즈', '야식', '포장', '다회용기', '1인분주문']","{'average_rating': 4.9, 'count': 2161, 'image_count': 1959, 'reply_count': 650}",4.9,2161.0,1959.0,650.0,37.486974,126.94909548,서울특별시 관악구 은천로25길 4,서울,관악구,봉천동
수제찹쌀탕수육의신-본점,"{'lat': '37.489171446961606', 'lng': '126.93022018090883'}","['중국집', '분식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 266, 'image_count': 225, 'reply_count': 217}",4.9,266.0,225.0,217.0,37.489171446961606,126.93022018090883,서울특별시 관악구 봉천로13길 9,서울,관악구,봉천동
배스킨라빈스-신림점,"{'lat': '37.4821433655296', 'lng': '126.929667127465'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 3279, 'image_count': 1943, 'reply_count': 1360}",4.8,3279.0,1943.0,1360.0,37.4821433655296,126.929667127465,서울특별시 관악구 신림로 311,서울,관악구,신림동
참맛있는장왕족발-관악본점,"{'lat': '37.4836935', 'lng': '126.95313023'}","['고기/구이', '족발/보쌈', '포장']","{'average_rating': 5.0, 'count': 54, 'image_count': 58, 'reply_count': 54}",5.0,54.0,58.0,54.0,37.4836935,126.95313023,서울특별시 관악구 중앙1길 15,서울,관악구,봉천동
미스터낙곱새-신림점,"{'lat': '37.4802922839589', 'lng': '126.928366715493'}","['찜/탕', '한식', '분식', '포장']","{'average_rating': 4.9, 'count': 406, 'image_count': 382, 'reply_count': 113}",4.9,406.0,382.0,113.0,37.4802922839589,126.928366715493,서울특별시 관악구 문성로31길 23,서울,관악구,신림동
자담치킨-신림역점,"{'lat': '37.48645996440502', 'lng': '126.92613637607973'}","['포장', '프랜차이즈', '치킨']","{'average_rating': 4.9, 'count': 2789, 'image_count': 2429, 'reply_count': 11}",4.9,2789.0,2429.0,11.0,37.48645996440502,126.92613637607973,서울특별시 관악구 신림동5가길 23,서울,관악구,신림동
제주할멍고기국수&국밥-보라매점,"{'lat': '37.4912113', 'lng': '126.92499033'}","['한식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 305, 'image_count': 255, 'reply_count': 0}",4.9,305.0,255.0,0.0,37.4912113,126.92499033,서울특별시 동작구 보라매로3길 29,서울,동작구,신대방동
동궁찜닭-서울신림점,"{'lat': '37.4840152', 'lng': '126.94132463'}","['찜/탕', '한식', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 773, 'image_count': 651, 'reply_count': 427}",4.9,773.0,651.0,427.0,37.4840152,126.94132463,서울특별시 관악구 봉천로31길 7,서울,관악구,봉천동
꾸덕제과,"{'lat': '37.4817409', 'lng': '126.9397209'}","['카페/디저트', '포장', '야식']","{'average_rating': 4.9, 'count': 91, 'image_count': 85, 'reply_count': 7}",4.9,91.0,85.0,7.0,37.4817409,126.9397209,서울특별시 관악구 장군봉길 26,서울,관악구,봉천동
꿀때기곱창-보라매점,"{'lat': '37.4913183', 'lng': '126.92619578'}","['한식', '찜/탕', '고기/구이', '포장', '야식']","{'average_rating': 4.0, 'count': 11, 'image_count': 9, 'reply_count': 0}",4.0,11.0,9.0,0.0,37.4913183,126.92619578,서울특별시 관악구 보라매로3길 17,서울,관악구,봉천동
신림양면소,"{'lat': '37.4886561', 'lng': '126.92806425'}","['피자/양식', '포장', '야식', '신규맛집']","{'average_rating': 4.8, 'count': 11, 'image_count': 12, 'reply_count': 8}",4.8,11.0,12.0,8.0,37.4886561,126.92806425,서울특별시 관악구 신림로 387,서울,관악구,신림동
국밥생각-신림본점,"{'lat': '37.4804748', 'lng': '126.94597577'}","['한식', '프랜차이즈', '야식', '1인분주문', '찜/탕', '고기/구이']","{'average_rating': 4.7, 'count': 334, 'image_count': 246, 'reply_count': 160}",4.7,334.0,246.0,160.0,37.4804748,126.94597577,서울특별시 관악구 청룡길 30,서울,관악구,봉천동
기영이숯불두마리치킨-관악보라매점,"{'lat': '37.4869265', 'lng': '126.93810854'}","['고기/구이', '프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 299, 'image_count': 252, 'reply_count': 292}",4.9,299.0,252.0,292.0,37.4869265,126.93810854,서울특별시 관악구 봉천로23나길 47,서울,관악구,봉천동
맥도날드-신림점,"{'lat': '37.4819355', 'lng': '126.93018519'}","['버거', '프랜차이즈']","{'average_rating': 4.5, 'count': 11011, 'image_count': 6465, 'reply_count': 6}",4.5,11011.0,6465.0,6.0,37.4819355,126.93018519,서울특별시 관악구 신림로 310,서울,관악구,신림동
샐러리아샐러드&포케-신림점,"{'lat': '37.486222', 'lng': '126.9261829'}","['포장', '프랜차이즈', '샐러드']","{'average_rating': 4.8, 'count': 174, 'image_count': 172, 'reply_count': 126}",4.8,174.0,172.0,126.0,37.486222,126.9261829,서울특별시 관악구 관천로12길 27,서울,관악구,신림동
철통닭갈비-봉천점,"{'lat': '37.48145660510619', 'lng': '126.94310978729818'}","['찜/탕', '한식', '프랜차이즈', '고기/구이', '야식', '다회용기', '포장']","{'average_rating': 4.9, 'count': 447, 'image_count': 353, 'reply_count': 446}",4.9,447.0,353.0,446.0,37.48145660510619,126.94310978729818,서울특별시 관악구 장군봉1길 56,서울,관악구,봉천동
미래식부,"{'lat': '37.4833505', 'lng': '126.94286352'}","['중국집', '한식', '아시안']","{'average_rating': 4.9, 'count': 6941, 'image_count': 6400, 'reply_count': 17}",4.9,6941.0,6400.0,17.0,37.4833505,126.94286352,서울특별시 관악구 봉천로 385,서울,관악구,봉천동
속초오징어어시장-구로디지털단지점,"{'lat': '37.48432836329453', 'lng': '126.90103770447747'}","['한식', '야식', '회/초밥', '포장', '일식/돈까스', '프랜차이즈']","{'average_rating': 4.9, 'count': 3085, 'image_count': 3217, 'reply_count': 470}",4.9,3085.0,3217.0,470.0,37.48432836329453,126.90103770447747,서울특별시 구로구 디지털로32나길 34,서울,구로구,구로동
또리커피-관악점,"{'lat': '37.48027895602974', 'lng': '126.90467784809681'}","['분식', '카페/디저트', '샌드위치', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 1712, 'image_count': 1501, 'reply_count': 1578}",4.9,1712.0,1501.0,1578.0,37.48027895602974,126.9046778480968,서울특별시 관악구 남부순환로 1385,서울,관악구,신림동
153구포국수-봉천점,"{'lat': '37.482388', 'lng': '126.94374014'}","['한식', '분식', '포장', '야식', '프랜차이즈', '족발/보쌈']","{'average_rating': 4.8, 'count': 1408, 'image_count': 1190, 'reply_count': 1387}",4.8,1408.0,1190.0,1387.0,37.482388,126.94374014,서울특별시 관악구 남부순환로 1741,서울,관악구,봉천동
