name,location,vendor_categories,review,average_rating,count,image_count,reply_count,lat,lng
하이마라마라탕&마라샹궈-신림직영점,"{'lat': '37.4804059', 'lng': '126.91282657'}","['중국집', '야식', '찜/탕', '아시안', '포장']","{'average_rating': 4.8, 'count': 97, 'image_count': 90, 'reply_count': 79}",4.8,97.0,90.0,79.0,37.4804059,126.91282657
진교동찜닭-관악점,"{'lat': '37.4865123', 'lng': '126.9416755'}","['찜/탕', '한식', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 661, 'image_count': 583, 'reply_count': 642}",4.9,661.0,583.0,642.0,37.4865123,126.9416755
샤르르우유빙수신림점,"{'lat': '37.4806601', 'lng': '126.94641253'}","['카페/디저트', '포장', '야식']","{'average_rating': 4.8, 'count': 60, 'image_count': 59, 'reply_count': 0}",4.8,60.0,59.0,0.0,37.4806601,126.94641253
김하돌 김치찜하는돌아이-관악본점,"{'lat': '37.489193', 'lng': '126.93024395'}","['찜/탕', '한식', '포장', '야식']","{'average_rating': 5.0, 'count': 367, 'image_count': 283, 'reply_count': 366}",5.0,367.0,283.0,366.0,37.489193,126.93024395
곱창119-신림점,"{'lat': '37.4859563', 'lng': '126.92626755'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 5.0, 'count': 21, 'image_count': 13, 'reply_count': 5}",5.0,21.0,13.0,5.0,37.4859563,126.92626755
프랭크버거-서원역점,"{'lat': '37.4778349', 'lng': '126.93255474'}","['버거', '포장', '프랜차이즈']","{'average_rating': 4.2, 'count': 120, 'image_count': 94, 'reply_count': 5}",4.2,120.0,94.0,5.0,37.4778349,126.93255474
찜고집파스타,"{'lat': '37.4683082', 'lng': '126.93206377'}","['피자/양식', '고기/구이', '야식', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 2768, 'image_count': 2450, 'reply_count': 2761}",4.9,2768.0,2450.0,2761.0,37.4683082,126.93206377
꾸이꾸이숯불두마리치킨,"{'lat': '37.4872083', 'lng': '126.94799688'}","['한식', '도시락/죽', '치킨', '포장', '야식']","{'average_rating': 5.0, 'count': 2716, 'image_count': 2307, 'reply_count': 2710}",5.0,2716.0,2307.0,2710.0,37.4872083,126.94799688
오사카타코야키&오코노미야끼-봉천본점,"{'lat': '37.485594', 'lng': '126.95558745'}","['분식', '치킨', '포장', '야식', '신규맛집']","{'average_rating': 5.0, 'count': 3, 'image_count': 6, 'reply_count': 3}",5.0,3.0,6.0,3.0,37.485594,126.95558745
이집닭강정잘하네-신림점,"{'lat': '37.4858919', 'lng': '126.92763607'}","['치킨', '포장', '1인분주문', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 147, 'image_count': 106, 'reply_count': 6}",5.0,147.0,106.0,6.0,37.4858919,126.92763607
짜글이용사성공담-관악점,"{'lat': '37.4881203', 'lng': '126.9255175'}","['찜/탕', '한식', '도시락/죽', '포장', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 47, 'image_count': 31, 'reply_count': 47}",4.9,47.0,31.0,47.0,37.4881203,126.9255175
명인왕족발,"{'lat': '37.4782091', 'lng': '126.90290674'}","['족발/보쌈', '야식']","{'average_rating': 4.4, 'count': 2294, 'image_count': 1674, 'reply_count': 2269}",4.4,2294.0,1674.0,2269.0,37.4782091,126.90290674
모쿠816cafe-신림점,"{'lat': '37.4806889474198', 'lng': '126.946451608055'}","['포장', '카페/디저트', '야식', '샌드위치', '프랜차이즈']","{'average_rating': 4.8, 'count': 218, 'image_count': 188, 'reply_count': 98}",4.8,218.0,188.0,98.0,37.4806889474198,126.946451608055
호식이두마리치킨-청룡점,"{'lat': '37.4800031', 'lng': '126.94590971'}","['프랜차이즈', '치킨', '포장', '야식']","{'average_rating': 4.9, 'count': 10993, 'image_count': 9725, 'reply_count': 10616}",4.9,10993.0,9725.0,10616.0,37.4800031,126.94590971
양지순천집백순대&오볶,"{'lat': '37.4824902603777', 'lng': '126.926623273953'}","['한식', '야식', '고기/구이', '포장']","{'average_rating': 4.8, 'count': 2073, 'image_count': 1551, 'reply_count': 102}",4.8,2073.0,1551.0,102.0,37.4824902603777,126.926623273953
불맛나는낙지세상,"{'lat': '37.4797711537112', 'lng': '126.911739259336'}","['한식', '야식', '고기/구이', '찜/탕']","{'average_rating': 4.7, 'count': 379, 'image_count': 343, 'reply_count': 143}",4.7,379.0,343.0,143.0,37.4797711537112,126.911739259336
탐나종합어시장-난곡사거리점,"{'lat': '37.4822315318372', 'lng': '126.915112705623'}","['포장', '일식/돈까스', '회/초밥']","{'average_rating': 4.9, 'count': 2374, 'image_count': 2174, 'reply_count': 2232}",4.9,2374.0,2174.0,2232.0,37.4822315318372,126.915112705623
파스텔라-신림점,"{'lat': '37.4839342', 'lng': '126.93936786'}","['피자/양식', '분식', '고기/구이', '포장', '야식', '1인분주문', '신규맛집']","{'average_rating': 4.7, 'count': 15, 'image_count': 15, 'reply_count': 15}",4.7,15.0,15.0,15.0,37.4839342,126.93936786
푸줏간 숙성돼지 김치찜-관악직영점,"{'lat': '37.483194516786824', 'lng': '126.94515672134224'}","['찜/탕', '한식', '야식', '포장']","{'average_rating': 4.9, 'count': 65, 'image_count': 46, 'reply_count': 56}",4.9,65.0,46.0,56.0,37.483194516786824,126.94515672134224
마라영웅마라탕&마라샹궈-봉천점,"{'lat': '37.478144466165276', 'lng': '126.94139102703542'}","['중국집', '아시안', '찜/탕', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 2941, 'image_count': 2594, 'reply_count': 1301}",4.9,2941.0,2594.0,1301.0,37.478144466165276,126.94139102703542
돈까스브로스-관악점,"{'lat': '37.4767357', 'lng': '126.95418767'}","['한식', '일식/돈까스', '야식', '포장', '프랜차이즈']","{'average_rating': 4.8, 'count': 584, 'image_count': 477, 'reply_count': 296}",4.8,584.0,477.0,296.0,37.4767357,126.95418767
교촌치킨-봉천4호점,"{'lat': '37.483313', 'lng': '126.9412329'}","['프랜차이즈', '치킨']","{'average_rating': 4.7, 'count': 3174, 'image_count': 2119, 'reply_count': 1942}",4.7,3174.0,2119.0,1942.0,37.483313,126.9412329
캔플러스Coffee&Dessert-신림점,"{'lat': '37.4883011', 'lng': '126.92709586'}","['샐러드', '분식', '카페/디저트', '야식', '포장']","{'average_rating': 4.9, 'count': 151, 'image_count': 101, 'reply_count': 0}",4.9,151.0,101.0,0.0,37.4883011,126.92709586
감쪽같이-조원본점,"{'lat': '37.4827014445571', 'lng': '126.911379182179'}","['한식', '고기/구이', '찜/탕', '야식', '포장']","{'average_rating': 4.8, 'count': 1941, 'image_count': 1269, 'reply_count': 1672}",4.8,1941.0,1269.0,1672.0,37.4827014445571,126.911379182179
대한냉면-관악점,"{'lat': '37.4798287', 'lng': '126.95756445'}","['한식', '분식', '일식/돈까스', '프랜차이즈', '포장']","{'average_rating': 4.9, 'count': 2887, 'image_count': 2509, 'reply_count': 1385}",4.9,2887.0,2509.0,1385.0,37.4798287,126.95756445
동대문엽기떡볶이-신대방역점,"{'lat': '37.4859135', 'lng': '126.9134476'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 583, 'image_count': 455, 'reply_count': 41}",4.8,583.0,455.0,41.0,37.4859135,126.9134476
호식이두마리치킨-보라매점,"{'lat': '37.4895595', 'lng': '126.92877103'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.9, 'count': 245, 'image_count': 227, 'reply_count': 243}",4.9,245.0,227.0,243.0,37.4895595,126.92877103
정성비빔밥-신림점,"{'lat': '37.486915', 'lng': '126.92595687'}","['찜/탕', '한식', '프랜차이즈', '도시락/죽', '야식', '포장', '신규맛집']","{'average_rating': 4.8, 'count': 6, 'image_count': 4, 'reply_count': 4}",4.8,6.0,4.0,4.0,37.486915,126.92595687
고깃집철판볶음밥-신림점,"{'lat': '37.4847421', 'lng': '126.93998828'}","['한식', '분식', '고기/구이', '포장', '야식']","{'average_rating': 5.0, 'count': 105, 'image_count': 74, 'reply_count': 105}",5.0,105.0,74.0,105.0,37.4847421,126.93998828
이불속닭도리탕,"{'lat': '37.484597', 'lng': '126.92759424'}","['찜/탕', '한식', '치킨', '포장', '야식', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.484597,126.92759424
삼과일-본점,"{'lat': '37.4854486', 'lng': '126.92872326'}","['카페/디저트', '포장', '샐러드', '야식', '샌드위치']","{'average_rating': 4.9, 'count': 19, 'image_count': 12, 'reply_count': 18}",4.9,19.0,12.0,18.0,37.4854486,126.92872326
피자와썹-본점,"{'lat': '37.4884326', 'lng': '126.90787864'}","['피자/양식', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 1050, 'image_count': 1028, 'reply_count': 597}",5.0,1050.0,1028.0,597.0,37.4884326,126.90787864
보드람치킨(1인)-신대방점,"{'lat': '37.4978928661329', 'lng': '126.928242238138'}","['야식', '치킨']","{'average_rating': 4.9, 'count': 648, 'image_count': 464, 'reply_count': 0}",4.9,648.0,464.0,0.0,37.4978928661329,126.928242238138
고추장찌개자신있는집-신림점,"{'lat': '37.4851285', 'lng': '126.93824039'}","['찜/탕', '한식', '야식', '도시락/죽', '포장']","{'average_rating': 5.0, 'count': 1194, 'image_count': 837, 'reply_count': 454}",5.0,1194.0,837.0,454.0,37.4851285,126.93824039
와떠마라탕-상도점,"{'lat': '37.5030099', 'lng': '126.93504583'}","['중국집', '찜/탕', '아시안', '야식', '포장']","{'average_rating': 5.0, 'count': 2162, 'image_count': 1925, 'reply_count': 38}",5.0,2162.0,1925.0,38.0,37.5030099,126.93504583
삼합1인도시락,"{'lat': '37.4837611', 'lng': '126.95382872'}","['한식', '족발/보쌈', '도시락/죽', '포장']","{'average_rating': 4.9, 'count': 71, 'image_count': 57, 'reply_count': 71}",4.9,71.0,57.0,71.0,37.4837611,126.95382872
오늘덮밥-신림점,"{'lat': '37.4874494', 'lng': '126.93312628'}","['샐러드', '한식', '야식', '도시락/죽']","{'average_rating': 5.0, 'count': 13, 'image_count': 11, 'reply_count': 13}",5.0,13.0,11.0,13.0,37.4874494,126.93312628
옐로우캔-독산직영점,"{'lat': '37.4758977', 'lng': '126.90335159'}","['분식', '카페/디저트', '야식', '샌드위치', '포장']","{'average_rating': 4.9, 'count': 803, 'image_count': 651, 'reply_count': 266}",4.9,803.0,651.0,266.0,37.4758977,126.90335159
BHC-신대방스타점,"{'lat': '37.4967546254854', 'lng': '126.928043500709'}","['프랜차이즈', '치킨', '포장']","{'average_rating': 4.8, 'count': 6532, 'image_count': 5136, 'reply_count': 1824}",4.8,6532.0,5136.0,1824.0,37.4967546254854,126.928043500709
숙성고기육칠이-봉천점,"{'lat': '37.4866282781371', 'lng': '126.94448980015'}","['한식', '고기/구이', '포장', '야식', '프랜차이즈']","{'average_rating': 5.0, 'count': 205, 'image_count': 172, 'reply_count': 111}",5.0,205.0,172.0,111.0,37.4866282781371,126.94448980015
육회바른연어-봉천점,"{'lat': '37.4865536', 'lng': '126.94893011'}","['포장', '한식', '일식/돈까스', '야식', '회/초밥', '프랜차이즈']","{'average_rating': 4.9, 'count': 5549, 'image_count': 5135, 'reply_count': 177}",4.9,5549.0,5135.0,177.0,37.4865536,126.94893011
두찜-관악신림점,"{'lat': '37.4664244', 'lng': '126.93679148'}","['찜/탕', '한식', '프랜차이즈', '야식']","{'average_rating': 4.9, 'count': 523, 'image_count': 464, 'reply_count': 145}",4.9,523.0,464.0,145.0,37.4664244,126.93679148
피자보이시나-노량진점,"{'lat': '37.5118694', 'lng': '126.94539633'}","['피자/양식', '포장']","{'average_rating': 5.0, 'count': 9108, 'image_count': 8621, 'reply_count': 4081}",5.0,9108.0,8621.0,4081.0,37.5118694,126.94539633
전통숙성황실김치찜&찌개-봉천점,"{'lat': '37.4797687', 'lng': '126.95751774'}","['찜/탕', '한식', '고기/구이', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 4.7, 'count': 11, 'image_count': 10, 'reply_count': 1}",4.7,11.0,10.0,1.0,37.4797687,126.95751774
꽉찬소곱창-본점,"{'lat': '37.4805773', 'lng': '126.94742874'}","['포장', '한식', '야식', '고기/구이', '프랜차이즈']","{'average_rating': 4.9, 'count': 986, 'image_count': 985, 'reply_count': 33}",4.9,986.0,985.0,33.0,37.4805773,126.94742874
버거스올마이티-봉천점,"{'lat': '37.482488', 'lng': '126.94082365'}","['피자/양식', '버거', '포장', '프랜차이즈']","{'average_rating': 4.9, 'count': 154, 'image_count': 117, 'reply_count': 21}",4.9,154.0,117.0,21.0,37.482488,126.94082365
동대문엽기떡볶이-신대방삼거리점,"{'lat': '37.500353090604', 'lng': '126.932216911228'}","['분식', '프랜차이즈', '포장']","{'average_rating': 4.8, 'count': 679, 'image_count': 507, 'reply_count': 0}",4.8,679.0,507.0,0.0,37.500353090604,126.932216911228
김치찜참잘하는집-관악점,"{'lat': '37.4842091', 'lng': '126.94031621'}","['찜/탕', '한식', '고기/구이', '포장', '프랜차이즈', '1인분주문']","{'average_rating': 4.9, 'count': 714, 'image_count': 641, 'reply_count': 713}",4.9,714.0,641.0,713.0,37.4842091,126.94031621
국제통닭-신림점,"{'lat': '37.4853218', 'lng': '126.93356031'}","['야식', '치킨', '포장', '1인분주문', '프랜차이즈']","{'average_rating': 4.5, 'count': 10, 'image_count': 8, 'reply_count': 0}",4.5,10.0,8.0,0.0,37.4853218,126.93356031
뚜레쥬르-신대방역점,"{'lat': '37.4857411028096', 'lng': '126.913546177466'}","['카페/디저트', '프랜차이즈', '포장', '샌드위치']","{'average_rating': 4.8, 'count': 584, 'image_count': 518, 'reply_count': 0}",4.8,584.0,518.0,0.0,37.4857411028096,126.913546177466
88서울돼지불백-본점,"{'lat': '37.4872538', 'lng': '126.91014475'}","['한식', '고기/구이', '야식', '포장']","{'average_rating': 4.9, 'count': 458, 'image_count': 372, 'reply_count': 436}",4.9,458.0,372.0,436.0,37.4872538,126.91014475
난바우동-신림점,"{'lat': '37.4864785', 'lng': '126.92226258'}","['한식', '분식', '일식/돈까스', '야식', '프랜차이즈']","{'average_rating': 4.9, 'count': 19, 'image_count': 16, 'reply_count': 18}",4.9,19.0,16.0,18.0,37.4864785,126.92226258
마라섬마라탕&딤섬-신림점,"{'lat': '37.4861106', 'lng': '126.92968339'}","['중국집', '아시안', '포장', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 12, 'image_count': 11, 'reply_count': 11}",5.0,12.0,11.0,11.0,37.4861106,126.92968339
전주밥상한식전문점,"{'lat': '37.4811059', 'lng': '126.94706859'}","['한식', '고기/구이', '도시락/죽', '야식', '1인분주문', '포장']","{'average_rating': 5.0, 'count': 561, 'image_count': 459, 'reply_count': 341}",5.0,561.0,459.0,341.0,37.4811059,126.94706859
보드람치킨-난곡점,"{'lat': '37.483969', 'lng': '126.91396465'}","['분식', '치킨', '야식', '프랜차이즈']","{'average_rating': 4.8, 'count': 109, 'image_count': 87, 'reply_count': 0}",4.8,109.0,87.0,0.0,37.483969,126.91396465
원데이피자,"{'lat': '37.4841496', 'lng': '126.94135821'}","['피자/양식', '포장', '야식']","{'average_rating': 5.0, 'count': 24, 'image_count': 27, 'reply_count': 24}",5.0,24.0,27.0,24.0,37.4841496,126.94135821
양평해장국&왕뼈감자탕,"{'lat': '37.4835471', 'lng': '126.94638764'}","['찜/탕', '한식', '고기/구이', '포장']","{'average_rating': 4.9, 'count': 301, 'image_count': 224, 'reply_count': 299}",4.9,301.0,224.0,299.0,37.4835471,126.94638764
디저트프룻,"{'lat': '37.4857542', 'lng': '126.9274897'}","['카페/디저트', '야식', '샌드위치', '포장']","{'average_rating': 4.9, 'count': 132, 'image_count': 86, 'reply_count': 67}",4.9,132.0,86.0,67.0,37.4857542,126.9274897
오리에올인-본점,"{'lat': '37.484532', 'lng': '126.93968267'}","['찜/탕', '고기/구이', '족발/보쌈', '야식', '포장']","{'average_rating': 4.9, 'count': 71, 'image_count': 61, 'reply_count': 57}",4.9,71.0,61.0,57.0,37.484532,126.93968267
원조고기무침집-본점,"{'lat': '37.484532', 'lng': '126.93968267'}","['족발/보쌈', '고기/구이', '한식', '야식', '포장']","{'average_rating': 4.8, 'count': 167, 'image_count': 171, 'reply_count': 107}",4.8,167.0,171.0,107.0,37.484532,126.93968267
피나치공뿌리공스-신림점,"{'lat': '37.4840884', 'lng': '126.92157603'}","['피자/양식', '치킨', '포장', '야식', '프랜차이즈', '신규맛집']","{'average_rating': 5.0, 'count': 1, 'image_count': 1, 'reply_count': 0}",5.0,1.0,1.0,0.0,37.4840884,126.92157603
족발김사부,"{'lat': '37.4829284', 'lng': '126.91416895'}","['족발/보쌈', '야식', '포장']","{'average_rating': 5.0, 'count': 765, 'image_count': 834, 'reply_count': 727}",5.0,765.0,834.0,727.0,37.4829284,126.91416895
전설낙곱새-관악점,"{'lat': '37.4881054', 'lng': '126.95980073'}","['찜/탕', '한식', '분식', '야식', '프랜차이즈', '포장']","{'average_rating': 5.0, 'count': 1539, 'image_count': 1374, 'reply_count': 1087}",5.0,1539.0,1374.0,1087.0,37.4881054,126.95980073
죠스떡볶이-신대방역점,"{'lat': '37.4869569', 'lng': '126.9137097'}","['분식', '프랜차이즈']","{'average_rating': 4.8, 'count': 2039, 'image_count': 1101, 'reply_count': 50}",4.8,2039.0,1101.0,50.0,37.4869569,126.9137097
육연家-신림점,"{'lat': '37.48203242479008', 'lng': '126.92966049495293'}","['야식', '일식/돈까스', '회/초밥', '포장', '도시락/죽']","{'average_rating': 5.0, 'count': 380, 'image_count': 375, 'reply_count': 380}",5.0,380.0,375.0,380.0,37.48203242479008,126.92966049495293
순수덮밥-신림점,"{'lat': '37.4873878', 'lng': '126.92826255'}","['한식', '프랜차이즈', '도시락/죽', '포장', '1인분주문']","{'average_rating': 4.9, 'count': 222, 'image_count': 171, 'reply_count': 219}",4.9,222.0,171.0,219.0,37.4873878,126.92826255
배스킨라빈스-신림역사거리점,"{'lat': '37.4843023', 'lng': '126.92844247'}","['카페/디저트', '프랜차이즈', '포장']","{'average_rating': 4.7, 'count': 22, 'image_count': 19, 'reply_count': 0}",4.7,22.0,19.0,0.0,37.4843023,126.92844247
피제이피자-관악점,"{'lat': '37.4803932878002', 'lng': '126.933137251878'}","['피자/양식', '프랜차이즈', '야식', '포장']","{'average_rating': 5.0, 'count': 1890, 'image_count': 1701, 'reply_count': 1889}",5.0,1890.0,1701.0,1889.0,37.4803932878002,126.933137251878
